Price,Close,High,Low,Open,Volume
Ticker,DX-Y.NYB,DX-Y.NYB,DX-Y.NYB,DX-Y.NYB,DX-Y.NYB
Date,,,,,
1971-01-04,120.52999877929688,120.55000305175781,120.48999786376953,120.52999877929688,0
1971-01-11,120.44000244140625,120.52999877929688,120.44000244140625,120.52999877929688,0
1971-01-18,120.30999755859375,120.41000366210938,120.30999755859375,120.41000366210938,0
1971-01-25,120.23999786376953,120.2699966430664,120.23999786376953,120.2699966430664,0
1971-02-01,120.26000213623047,120.27999877929688,120.23999786376953,120.26000213623047,0
1971-02-08,120.29000091552734,120.29000091552734,120.25,120.26000213623047,0
1971-02-15,120.18000030517578,120.22000122070312,120.18000030517578,120.22000122070312,0
1971-02-22,120.26000213623047,120.26000213623047,120.12000274658203,120.13999938964844,0
1971-03-01,120.16999816894531,120.25,120.16999816894531,120.25,0
1971-03-08,120.18000030517578,120.18000030517578,120.12999725341797,120.12999725341797,0
1971-03-15,120.18000030517578,120.19000244140625,120.16000366210938,120.19000244140625,0
1971-03-22,120.16999816894531,120.18000030517578,120.16000366210938,120.18000030517578,0
1971-03-29,120.18000030517578,120.18000030517578,120.16999816894531,120.18000030517578,0
1971-04-05,120.22000122070312,120.22000122070312,120.16000366210938,120.19000244140625,0
1971-04-12,120.2300033569336,120.30999755859375,120.22000122070312,120.22000122070312,0
1971-04-19,120.2699966430664,120.29000091552734,120.2300033569336,120.29000091552734,0
1971-04-26,120.19000244140625,120.2699966430664,120.18000030517578,120.2699966430664,0
1971-05-03,119.44000244140625,120.16999816894531,119.44000244140625,120.16999816894531,0
1971-05-10,119.33999633789062,119.55999755859375,119.12000274658203,119.12000274658203,0
1971-05-17,118.91000366210938,119.33000183105469,118.91000366210938,119.33000183105469,0
1971-05-24,119.43000030517578,119.43000030517578,118.9800033569336,118.9800033569336,0
1971-05-31,119.2699966430664,119.69000244140625,119.2699966430664,119.69000244140625,0
1971-06-07,119.23999786376953,119.25,119.19000244140625,119.2300033569336,0
1971-06-14,119.29000091552734,119.33999633789062,119.29000091552734,119.29000091552734,0
1971-06-21,119.20999908447266,119.31999969482422,119.16000366210938,119.31999969482422,0
1971-06-28,119.16000366210938,119.25,119.16000366210938,119.25,0
1971-07-05,119.16999816894531,119.20999908447266,119.16999816894531,119.20999908447266,0
1971-07-12,118.91999816894531,119.16999816894531,118.91999816894531,119.16999816894531,0
1971-07-19,118.76000213623047,118.91999816894531,118.76000213623047,118.91999816894531,0
1971-07-26,118.76000213623047,118.83000183105469,118.76000213623047,118.80000305175781,0
1971-08-02,118.58000183105469,118.80999755859375,118.54000091552734,118.79000091552734,0
1971-08-09,117.83999633789062,118.0999984741211,117.81999969482422,118.02999877929688,0
1971-08-16,117.83999633789062,117.83999633789062,117.83999633789062,117.83999633789062,0
1971-08-23,117.83999633789062,117.83999633789062,117.83999633789062,117.83999633789062,0
1971-08-30,116.37999725341797,117.83999633789062,116.3499984741211,117.83999633789062,0
1971-09-06,116.31999969482422,116.41999816894531,116.31999969482422,116.41999816894531,0
1971-09-13,115.91000366210938,116.29000091552734,115.91000366210938,116.29000091552734,0
1971-09-20,114.95999908447266,115.55999755859375,114.95999908447266,115.5199966430664,0
1971-09-27,114.80999755859375,115.05999755859375,114.80999755859375,115.02999877929688,0
1971-10-04,114.69999694824219,114.83999633789062,114.69999694824219,114.83999633789062,0
1971-10-11,114.81999969482422,114.87999725341797,114.66000366210938,114.66000366210938,0
1971-10-18,114.5999984741211,114.66000366210938,114.58000183105469,114.63999938964844,0
1971-10-25,114.6500015258789,114.6500015258789,114.52999877929688,114.52999877929688,0
1971-11-01,114.56999969482422,114.68000030517578,114.56999969482422,114.62999725341797,0
1971-11-08,114.58999633789062,114.68000030517578,114.58999633789062,114.62000274658203,0
1971-11-15,114.37000274658203,114.58000183105469,114.37000274658203,114.54000091552734,0
1971-11-22,113.93000030517578,114.30999755859375,113.93000030517578,114.30999755859375,0
1971-11-29,113.25,114.01000213623047,113.25,113.93000030517578,0
1971-12-06,112.94000244140625,113.12999725341797,112.94000244140625,113.11000061035156,0
1971-12-13,112.37999725341797,112.93000030517578,112.37999725341797,112.93000030517578,0
1971-12-20,111.29000091552734,111.29000091552734,111.16000366210938,111.16000366210938,0
1971-12-27,111.20999908447266,111.47000122070312,111.20999908447266,111.38999938964844,0
1972-01-03,111.04000091552734,111.2699966430664,111.0199966430664,111.19000244140625,0
1972-01-10,110.02999877929688,110.97000122070312,110.02999877929688,110.94000244140625,0
1972-01-17,110.04000091552734,110.04000091552734,109.86000061035156,109.86000061035156,0
1972-01-24,109.6500015258789,109.86000061035156,109.6500015258789,109.86000061035156,0
1972-01-31,109.3499984741211,109.5999984741211,109.01000213623047,109.5999984741211,0
1972-02-07,108.9000015258789,109.19999694824219,108.88999938964844,109.19999694824219,0
1972-02-14,108.5999984741211,108.94000244140625,108.55999755859375,108.94000244140625,0
1972-02-21,108.7699966430664,108.7699966430664,108.56999969482422,108.66999816894531,0
1972-02-28,108.58000183105469,108.80000305175781,108.58000183105469,108.80000305175781,0
1972-03-06,107.9000015258789,108.37000274658203,107.76000213623047,108.37000274658203,0
1972-03-13,109.19000244140625,109.19000244140625,108.12000274658203,108.12000274658203,0
1972-03-20,108.6500015258789,108.6500015258789,108.27999877929688,108.51000213623047,0
1972-03-27,108.4000015258789,108.45999908447266,108.37000274658203,108.45999908447266,0
1972-04-03,108.45999908447266,108.52999877929688,108.4000015258789,108.4000015258789,0
1972-04-10,108.54000091552734,108.66000366210938,108.2699966430664,108.2699966430664,0
1972-04-17,108.6500015258789,108.8499984741211,108.55000305175781,108.55000305175781,0
1972-04-24,108.62000274658203,108.62000274658203,108.55999755859375,108.62000274658203,0
1972-05-01,108.5199966430664,108.58000183105469,108.48999786376953,108.58000183105469,0
1972-05-08,108.37000274658203,108.5199966430664,108.2699966430664,108.5199966430664,0
